DEBUG [08/19/2024 11:28:56 AM] /usr/local/bin/chakra_converter --input_type PyTorch --input_filename pytorch_et_1_plus.json --output_filename final.1.et
INFO [08/19/2024 11:28:56 AM] Loading PyTorch execution traces from file.
INFO [08/19/2024 11:28:56 AM] Extracting and processing node data from execution trace.
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1587 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1587 now has a data dependency on non-GPU Node ID 1586
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1588 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1588 now has a data dependency on non-GPU Node ID 1587
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1589 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1589 now has a data dependency on non-GPU Node ID 1588
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1590 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1590 now has a data dependency on non-GPU Node ID 1589
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1591 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1591 now has a data dependency on non-GPU Node ID 1590
DEBUG [08/19/2024 11:28:56 AM] GPU Node ID 1592 now has a data dependency on Node ID 1591
DEBUG [08/19/2024 11:28:56 AM] GPU Node ID 1593 now has a data dependency on Node ID 1591
DEBUG [08/19/2024 11:28:56 AM] GPU Node ID 1594 now has a data dependency on Node ID 1591
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1595 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1595 now has a data dependency on non-GPU Node ID 1591
DEBUG [08/19/2024 11:28:56 AM] GPU Node ID 1596 now has a data dependency on Node ID 1595
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1597 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1597 now has a data dependency on non-GPU Node ID 1595
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1598 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1598 now has a data dependency on non-GPU Node ID 1597
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1599 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1599 now has a data dependency on non-GPU Node ID 1598
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1600 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1600 now has a data dependency on non-GPU Node ID 1599
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1601 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1601 now has a data dependency on non-GPU Node ID 1600
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1602 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1602 now has a data dependency on non-GPU Node ID 1601
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1603 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1603 now has a data dependency on non-GPU Node ID 1602
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1604 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1604 now has a data dependency on non-GPU Node ID 1603
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1605 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1605 now has a data dependency on non-GPU Node ID 1604
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1606 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1606 now has a data dependency on non-GPU Node ID 1605
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1607 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1607 now has a data dependency on non-GPU Node ID 1606
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1608 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1608 now has a data dependency on non-GPU Node ID 1607
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1609 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1609 now has a data dependency on non-GPU Node ID 1608
DEBUG [08/19/2024 11:28:56 AM] GPU Node ID 1610 now has a data dependency on Node ID 1609
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1611 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1611 now has a data dependency on non-GPU Node ID 1609
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1612 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1612 now has a data dependency on non-GPU Node ID 1611
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1613 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1613 now has a data dependency on non-GPU Node ID 1612
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1614 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1614 now has a data dependency on non-GPU Node ID 1613
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1615 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1615 now has a data dependency on non-GPU Node ID 1614
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1616 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1616 now has a data dependency on non-GPU Node ID 1615
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1617 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1617 now has a data dependency on non-GPU Node ID 1616
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1618 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1618 now has a data dependency on non-GPU Node ID 1617
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1619 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1619 now has a data dependency on non-GPU Node ID 1618
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1620 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1620 now has a data dependency on non-GPU Node ID 1619
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1621 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1621 now has a data dependency on non-GPU Node ID 1620
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1622 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1622 now has a data dependency on non-GPU Node ID 1621
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1623 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1623 now has a data dependency on non-GPU Node ID 1622
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1624 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1624 now has a data dependency on non-GPU Node ID 1623
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1625 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1625 now has a data dependency on non-GPU Node ID 1624
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1626 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1626 now has a data dependency on non-GPU Node ID 1625
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1627 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1627 now has a data dependency on non-GPU Node ID 1626
DEBUG [08/19/2024 11:28:56 AM] GPU Node ID 1628 now has a data dependency on Node ID 1627
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1629 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1629 now has a data dependency on non-GPU Node ID 1627
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1630 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1630 now has a data dependency on non-GPU Node ID 1629
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1631 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1631 now has a data dependency on non-GPU Node ID 1630
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1632 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1632 now has a data dependency on non-GPU Node ID 1631
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1633 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1633 now has a data dependency on non-GPU Node ID 1632
DEBUG [08/19/2024 11:28:56 AM] GPU Node ID 1634 now has a data dependency on Node ID 1633
DEBUG [08/19/2024 11:28:56 AM] GPU Node ID 1635 now has a data dependency on Node ID 1633
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1636 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1636 now has a data dependency on non-GPU Node ID 1633
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1637 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1637 now has a data dependency on non-GPU Node ID 1636
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1638 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1638 now has a data dependency on non-GPU Node ID 1637
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1639 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1639 now has a data dependency on non-GPU Node ID 1638
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1640 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1640 now has a data dependency on non-GPU Node ID 1639
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1641 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1641 now has a data dependency on non-GPU Node ID 1640
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1642 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1642 now has a data dependency on non-GPU Node ID 1641
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1643 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1643 now has a data dependency on non-GPU Node ID 1642
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1644 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1644 now has a data dependency on non-GPU Node ID 1643
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1645 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1645 now has a data dependency on non-GPU Node ID 1644
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1646 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1646 now has a data dependency on non-GPU Node ID 1645
DEBUG [08/19/2024 11:28:56 AM] GPU Node ID 1647 now has a data dependency on Node ID 1646
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1648 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1648 now has a data dependency on non-GPU Node ID 1646
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1649 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1649 now has a data dependency on non-GPU Node ID 1648
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1650 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1650 now has a data dependency on non-GPU Node ID 1649
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1651 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1651 now has a data dependency on non-GPU Node ID 1650
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1652 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1652 now has a data dependency on non-GPU Node ID 1651
DEBUG [08/19/2024 11:28:56 AM] GPU Node ID 1653 now has a data dependency on Node ID 1652
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1654 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1654 now has a data dependency on non-GPU Node ID 1652
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1655 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1655 now has a data dependency on non-GPU Node ID 1654
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1656 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1656 now has a data dependency on non-GPU Node ID 1655
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1657 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1657 now has a data dependency on non-GPU Node ID 1656
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1658 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1658 now has a data dependency on non-GPU Node ID 1657
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1659 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1659 now has a data dependency on non-GPU Node ID 1658
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1660 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1660 now has a data dependency on non-GPU Node ID 1659
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1661 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1661 now has a data dependency on non-GPU Node ID 1660
DEBUG [08/19/2024 11:28:56 AM] GPU Node ID 1662 now has a data dependency on Node ID 1661
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1663 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1663 now has a data dependency on non-GPU Node ID 1661
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1664 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1664 now has a data dependency on non-GPU Node ID 1663
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1665 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1665 now has a data dependency on non-GPU Node ID 1664
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1666 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1666 now has a data dependency on non-GPU Node ID 1665
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1667 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1667 now has a data dependency on non-GPU Node ID 1666
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1668 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1668 now has a data dependency on non-GPU Node ID 1667
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1669 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1669 now has a data dependency on non-GPU Node ID 1668
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1670 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1670 now has a data dependency on non-GPU Node ID 1669
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1671 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1671 now has a data dependency on non-GPU Node ID 1670
DEBUG [08/19/2024 11:28:56 AM] GPU Node ID 1672 now has a data dependency on Node ID 1671
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1673 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1673 now has a data dependency on non-GPU Node ID 1671
DEBUG [08/19/2024 11:28:56 AM] GPU Node ID 1674 now has a data dependency on Node ID 1673
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1675 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1675 now has a data dependency on non-GPU Node ID 1673
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1676 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1676 now has a data dependency on non-GPU Node ID 1675
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1677 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1677 now has a data dependency on non-GPU Node ID 1676
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1678 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1678 now has a data dependency on non-GPU Node ID 1677
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1679 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1679 now has a data dependency on non-GPU Node ID 1678
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1680 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1680 now has a data dependency on non-GPU Node ID 1679
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1681 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1681 now has a data dependency on non-GPU Node ID 1680
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1682 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1682 now has a data dependency on non-GPU Node ID 1681
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1683 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1683 now has a data dependency on non-GPU Node ID 1682
DEBUG [08/19/2024 11:28:56 AM] GPU Node ID 1684 now has a data dependency on Node ID 1683
DEBUG [08/19/2024 11:28:56 AM] GPU Node ID 1685 now has a data dependency on Node ID 1683
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1686 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1686 now has a data dependency on non-GPU Node ID 1683
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1687 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1687 now has a data dependency on non-GPU Node ID 1686
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1688 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1688 now has a data dependency on non-GPU Node ID 1687
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1689 now has an inter-thread data dependency on Node ID 813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1689 now has a data dependency on non-GPU Node ID 1688
INFO [08/19/2024 11:28:56 AM] Identified and removed 1 dangling nodes:
INFO [08/19/2024 11:28:56 AM]  - Node ID 0
INFO [08/19/2024 11:28:56 AM] Writing Chakra execution trace.
INFO [08/19/2024 11:28:56 AM] Encoding global metadata for Chakra execution trace.
INFO [08/19/2024 11:28:56 AM] Encoding and writing nodes for Chakra execution trace.
INFO [08/19/2024 11:28:56 AM] Chakra execution trace writing completed.
INFO [08/19/2024 11:28:56 AM] Closing Chakra execution trace file.
INFO [08/19/2024 11:28:56 AM] Simulating execution of Chakra nodes based on data dependencies.
INFO [08/19/2024 11:28:56 AM] Issuing CPU Node ID 1 ([pytorch|profiler|execution_trace|thread]) at 0us with duration 0us
INFO [08/19/2024 11:28:56 AM] CPU Node ID 1 completed at 1us
INFO [08/19/2024 11:28:56 AM] Issuing CPU Node ID 815 ([pytorch|profiler|execution_trace|thread]) at 1us with duration 0us
INFO [08/19/2024 11:28:56 AM] CPU Node ID 815 completed at 2us
INFO [08/19/2024 11:28:56 AM] Issuing CPU Node ID 2 (## process_group:init ##) at 2us with duration 0us
INFO [08/19/2024 11:28:56 AM] CPU Node ID 2 completed at 3us
INFO [08/19/2024 11:28:56 AM] Issuing CPU Node ID 3 (ProfilerStep#6) at 3us with duration 0us
INFO [08/19/2024 11:28:56 AM] CPU Node ID 3 completed at 4us
INFO [08/19/2024 11:28:56 AM] Issuing CPU Node ID 4 (Optimizer.zero_grad#Adam.zero_grad) at 4us with duration 104us
INFO [08/19/2024 11:28:56 AM] CPU Node ID 4 completed at 108us
INFO [08/19/2024 11:28:56 AM] Issuing CPU Node ID 5 (aten::zeros) at 108us with duration 35us
INFO [08/19/2024 11:28:56 AM] CPU Node ID 5 completed at 143us
INFO [08/19/2024 11:28:56 AM] Issuing CPU Node ID 6 (aten::empty) at 143us with duration 59us
INFO [08/19/2024 11:28:56 AM] CPU Node ID 6 completed at 202us
INFO [08/19/2024 11:28:56 AM] Issuing CPU Node ID 7 (aten::zero_) at 202us with duration 27us
INFO [08/19/2024 11:28:56 AM] CPU Node ID 7 completed at 229us
INFO [08/19/2024 11:28:56 AM] Issuing CPU Node ID 8 (aten::fill_) at 229us with duration 43us
INFO [08/19/2024 11:28:56 AM] Issuing GPU Node ID 9 (void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>)) at 230us with duration 1us
INFO [08/19/2024 11:28:56 AM] GPU Node ID 9 completed at 231us
INFO [08/19/2024 11:28:56 AM] CPU Node ID 8 completed at 272us
INFO [08/19/2024 11:28:56 AM] Issuing CPU Node ID 10 (enumerate(DataLoader)#_SingleProcessDataLoaderIter.__next__) at 272us with duration 1774us
INFO [08/19/2024 11:28:56 AM] CPU Node ID 10 completed at 2046us
INFO [08/19/2024 11:28:56 AM] Issuing CPU Node ID 11 (aten::lift_fresh) at 2046us with duration 19us
INFO [08/19/2024 11:28:56 AM] CPU Node ID 11 completed at 2065us
INFO [08/19/2024 11:28:56 AM] Issuing CPU Node ID 12 (aten::to) at 2065us with duration 21us
INFO [08/19/2024 11:28:56 AM] CPU Node ID 12 completed at 2086us
INFO [08/19/2024 11:28:56 AM] Issuing CPU Node ID 13 (aten::slice) at 2086us with duration 39us
INFO [08/19/2024 11:28:56 AM] CPU Node ID 13 completed at 2125us
INFO [08/19/2024 11:28:56 AM] Issuing CPU Node ID 14 (aten::as_strided) at 2125us with duration 25us
INFO [08/19/2024 11:28:56 AM] CPU Node ID 14 completed at 2150us
INFO [08/19/2024 11:28:56 AM] Issuing CPU Node ID 15 (aten::slice) at 2150us with duration 20us
INFO [08/19/2024 11:28:56 AM] CPU Node ID 15 completed at 2170us
INFO [08/19/2024 11:28:56 AM] Issuing CPU Node ID 16 (aten::as_strided) at 2170us with duration 27us
INFO [08/19/2024 11:28:56 AM] CPU Node ID 16 completed at 2197us
INFO [08/19/2024 11:28:56 AM] Issuing CPU Node ID 17 (aten::eq) at 2197us with duration 27us
INFO [08/19/2024 11:28:56 AM] CPU Node ID 17 completed at 2224us
INFO [08/19/2024 11:28:56 AM] Issuing CPU Node ID 18 (aten::lift_fresh) at 2224us with duration 9us
INFO [08/19/2024 11:28:56 AM] CPU Node ID 18 completed at 2233us
INFO [08/19/2024 11:28:56 AM] Issuing CPU Node ID 19 (aten::index_put_) at 2233us with duration 25us
INFO [08/19/2024 11:28:56 AM] CPU Node ID 19 completed at 2258us
INFO [08/19/2024 11:28:56 AM] Issuing CPU Node ID 20 (aten::_index_put_impl_) at 2258us with duration 34us
INFO [08/19/2024 11:28:56 AM] CPU Node ID 20 completed at 2292us
INFO [08/19/2024 11:28:56 AM] Issuing CPU Node ID 21 (aten::item) at 2292us with duration 16us
INFO [08/19/2024 11:28:56 AM] CPU Node ID 21 completed at 2308us
INFO [08/19/2024 11:28:56 AM] Issuing CPU Node ID 22 (aten::_local_scalar_dense) at 2308us with duration 14us
INFO [08/19/2024 11:28:56 AM] CPU Node ID 22 completed at 2322us
INFO [08/19/2024 11:28:56 AM] Issuing CPU Node ID 23 (aten::masked_fill_) at 2322us with duration 18us
INFO [08/19/2024 11:28:56 AM] CPU Node ID 23 completed at 2340us
INFO [08/19/2024 11:28:56 AM] Issuing CPU Node ID 24 (aten::eq) at 2340us with duration 13us
INFO [08/19/2024 11:28:56 AM] CPU Node ID 24 completed at 2353us
INFO [08/19/2024 11:28:56 AM] Issuing CPU Node ID 25 (aten::lift_fresh) at 2353us with duration 17us
INFO [08/19/2024 11:28:56 AM] CPU Node ID 25 completed at 2370us
INFO [08/19/2024 11:28:56 AM] Issuing CPU Node ID 26 (aten::index_put_) at 2370us with duration 17us
INFO [08/19/2024 11:28:56 AM] CPU Node ID 26 completed at 2387us
INFO [08/19/2024 11:28:56 AM] Issuing CPU Node ID 27 (aten::_index_put_impl_) at 2387us with duration 19us
INFO [08/19/2024 11:28:56 AM] CPU Node ID 27 completed at 2406us
INFO [08/19/2024 11:28:56 AM] Issuing CPU Node ID 28 (aten::item) at 2406us with duration 9us
INFO [08/19/2024 11:28:56 AM] CPU Node ID 28 completed at 2415us
INFO [08/19/2024 11:28:56 AM] Issuing CPU Node ID 29 (aten::_local_scalar_dense) at 2415us with duration 7us
INFO [08/19/2024 11:28:56 AM] CPU Node ID 29 completed at 2422us
INFO [08/19/2024 11:28:56 AM] Issuing CPU Node ID 30 (aten::masked_fill_) at 2422us with duration 12us
INFO [08/19/2024 11:28:56 AM] CPU Node ID 30 completed at 2434us
INFO [08/19/2024 11:28:56 AM] Issuing CPU Node ID 31 (aten::eq) at 2434us with duration 13us
INFO [08/19/2024 11:28:56 AM] CPU Node ID 31 completed at 2447us
INFO [08/19/2024 11:28:56 AM] Issuing CPU Node ID 32 (aten::lift_fresh) at 2447us with duration 8us
INFO [08/19/2024 11:28:56 AM] CPU Node ID 32 completed at 2455us
INFO [08/19/2024 11:28:56 AM] Issuing CPU Node ID 33 (aten::index_put_) at 2455us with duration 16us
INFO [08/19/2024 11:28:56 AM] CPU Node ID 33 completed at 2471us
INFO [08/19/2024 11:28:56 AM] Issuing CPU Node ID 34 (aten::_index_put_impl_) at 2471us with duration 19us
INFO [08/19/2024 11:28:56 AM] CPU Node ID 34 completed at 2490us
